Date,Close,Open,High,Low,Vol.
2011-07-14,946.9,948.6,954.8,945.8,0.0
2011-07-15,946.4,942.8,949.5,940.2,0.0
2011-07-18,931.7,940.0,942.0,931.7,0.0
2011-07-19,937.7,935.0,939.7,933.7,0.0
2011-07-20,948.0,942.7,948.4,940.0,0.0
2011-07-21,955.5,948.8,961.1,938.7,0.0
2011-07-22,961.2,962.2,966.4,956.1,0.0
2011-07-25,959.6,954.8,961.7,954.1,0.0
2011-07-26,960.3,961.2,963.5,954.6,0.0
2011-07-27,948.5,956.9,960.8,945.8,0.0
2011-07-28,951.2,939.9,952.8,939.2,0.0
2011-07-29,941.8,942.2,947.7,934.7,0.0
2011-08-01,935.2,951.9,957.9,933.6,0.0
2011-08-02,926.1,933.3,936.2,923.9,0.0
2011-08-03,904.4,913.1,919.6,899.8,0.0
2011-08-04,873.4,912.8,912.9,872.6,0.0
2011-08-05,820.9,848.0,872.5,842.6,0.0
2011-08-08,822.3,836.9,857.6,819.6,0.0
2011-08-09,836.5,811.9,841.1,775.5,0.0
2011-08-10,810.9,852.5,853.0,807.7,0.0
2011-08-11,837.0,830.7,837.8,800.0,0.0
2011-08-12,861.6,836.1,861.6,825.8,0.0
2011-08-15,866.5,861.6,870.8,861.5,0.0
2011-08-16,867.7,866.5,868.4,852.8,0.0
2011-08-17,863.5,867.7,869.9,855.1,0.0
2011-08-18,824.7,863.5,863.5,816.5,0.0
2011-08-19,816.4,824.7,827.2,798.3,0.0
2011-08-22,825.2,816.4,839.4,808.7,0.0
2011-08-23,830.7,825.2,841.0,822.2,0.0
2011-08-24,843.1,830.7,850.3,825.6,0.0
2011-08-25,831.0,843.1,850.9,826.3,0.0
2011-08-26,830.8,831.0,834.0,812.2,0.0
2011-08-30,853.3,830.8,855.7,830.8,0.0
2011-08-31,873.7,853.3,876.4,851.6,0.0
2011-09-01,877.6,873.7,882.6,865.9,0.0
2011-09-02,857.1,877.6,877.6,851.6,0.0
2011-09-05,826.4,857.1,857.1,825.6,0.0
2011-09-06,835.2,826.4,840.6,823.8,0.0
2011-09-07,861.4,835.2,861.9,835.2,0.0
2011-09-08,864.9,861.4,869.6,853.4,0.0
2011-09-09,844.5,864.9,866.8,842.5,0.0
2011-09-12,830.7,844.5,844.5,819.3,0.0
2011-09-13,838.0,830.7,842.6,821.0,0.0
2011-09-14,846.5,838.0,853.6,833.5,0.0
2011-09-15,864.4,846.5,869.2,846.5,0.0
2011-09-16,869.4,864.4,875.5,864.4,0.0
2011-09-19,851.8,869.4,869.4,847.3,0.0
2011-09-20,868.7,851.8,870.9,845.2,0.0
2011-09-21,856.5,868.7,869.0,853.3,0.0
2011-09-22,816.5,856.5,856.5,812.0,0.0
2011-09-23,820.6,816.5,826.8,798.1,0.0
2011-09-26,824.2,820.6,833.9,805.5,0.0
2011-09-27,857.4,824.2,857.4,824.2,0.0
2011-09-28,845.0,857.4,860.7,840.7,0.0
2011-09-29,841.6,845.0,850.3,835.8,0.0
2011-09-30,830.6,841.6,841.7,820.9,0.0
2011-10-03,822.0,830.6,830.6,807.0,0.0
2011-10-04,800.8,822.0,822.0,788.5,0.0
2011-10-05,826.3,800.8,829.4,800.8,0.0
2011-10-06,856.9,826.3,856.9,826.3,0.0
2011-10-07,858.9,856.9,869.8,852.1,0.0
2011-10-10,874.4,858.9,876.7,858.9,0.0
2011-10-11,873.8,874.4,874.4,863.3,0.0
2011-10-12,881.3,873.8,883.9,866.1,0.0
2011-10-13,875.1,881.3,883.6,869.4,0.0
2011-10-14,885.3,875.1,891.0,873.8,0.0
2011-10-17,880.5,885.3,897.8,875.4,0.0
2011-10-18,876.2,880.5,880.5,866.2,0.0
2011-10-19,882.7,876.2,888.1,876.2,0.0
2011-10-20,872.1,882.7,882.7,868.6,0.0
2011-10-21,888.9,872.1,890.8,872.1,0.0
2011-10-24,898.5,888.9,899.3,888.7,0.0
2011-10-25,894.9,898.5,902.7,885.1,0.0
2011-10-26,899.4,894.9,903.1,890.5,0.0
2011-10-27,925.4,899.4,930.8,899.4,0.0
2011-10-28,923.5,925.4,930.7,920.7,0.0
2011-10-31,897.9,923.5,923.5,897.9,0.0
2011-11-01,878.0,897.9,897.9,864.6,0.0
2011-11-02,888.2,878.0,889.6,871.8,0.0
2011-11-03,898.1,888.2,901.2,875.0,0.0
2011-11-04,895.1,898.1,906.8,890.0,0.0
2011-11-07,892.5,895.1,900.1,879.7,0.0
2011-11-08,901.6,892.5,909.5,892.3,0.0
2011-11-09,884.3,901.6,909.5,878.8,0.0
2011-11-10,881.8,884.3,890.3,868.1,0.0
2011-11-11,898.1,881.8,898.6,881.0,0.0
2011-11-14,893.8,898.1,902.9,889.0,0.0
2011-11-15,893.6,893.8,899.1,879.2,0.0
2011-11-16,892.2,893.6,900.9,882.7,0.0
2011-11-17,878.3,892.2,892.2,869.0,0.0
2011-11-18,868.5,878.3,878.3,866.1,0.0
2011-11-21,845.8,868.5,868.5,845.7,0.0
2011-11-22,843.3,845.8,855.4,843.3,0.0
2011-11-23,832.4,843.3,843.3,832.4,0.0
2011-11-24,830.4,832.4,839.6,825.8,0.0
2011-11-25,836.4,830.4,842.2,821.9,0.0
2011-11-28,860.4,836.4,862.8,836.4,0.0
2011-11-29,864.3,860.4,865.5,853.9,0.0
2011-11-30,891.6,864.3,897.0,854.3,0.0
2011-12-01,889.0,891.6,899.5,888.6,0.0
2011-12-02,899.2,889.0,906.2,889.0,0.0
2011-12-05,901.7,899.2,907.4,898.2,0.0
2011-12-06,901.9,901.7,905.8,894.3,0.0
2011-12-07,898.3,901.9,912.1,890.4,0.0
2011-12-08,888.1,898.3,907.8,888.1,0.0
2011-12-09,895.5,888.1,897.3,881.2,0.0
2011-12-12,879.0,895.5,895.5,879.0,0.0
2011-12-13,889.1,879.0,894.9,876.8,0.0
2011-12-14,869.2,889.1,889.1,869.2,0.0
2011-12-15,874.7,869.2,880.0,869.2,0.0
2011-12-16,872.5,874.7,883.1,872.5,0.0
2011-12-19,868.9,872.5,876.2,865.3,0.0
2011-12-20,877.7,868.9,878.8,863.0,0.0
2011-12-21,872.9,877.7,887.4,869.9,0.0
2011-12-22,883.8,872.9,885.7,872.9,0.0
2011-12-23,892.8,883.8,893.4,883.8,0.0
2011-12-28,891.9,892.8,901.7,889.3,0.0
2011-12-29,901.5,891.9,901.5,890.2,0.0
2011-12-30,902.4,901.5,905.0,896.4,0.0
2012-01-03,923.1,902.4,923.1,902.4,0.0
2012-01-04,918.0,923.1,926.3,914.4,0.0
2012-01-05,910.9,918.0,921.4,909.3,0.0
2012-01-06,915.0,910.9,920.3,910.7,0.0
2012-01-09,908.9,915.0,918.9,907.7,0.0
2012-01-10,922.6,908.9,925.0,908.9,0.0
2012-01-11,918.4,922.6,923.2,914.2,0.0
2012-01-12,917.0,918.4,923.1,913.5,0.0
2012-01-13,912.9,917.0,924.6,904.2,0.0
2012-01-16,916.2,912.9,917.1,908.5,0.0
2012-01-17,922.1,916.2,927.1,916.2,0.0
2012-01-18,923.5,922.1,924.7,914.7,0.0
2012-01-19,929.8,923.5,930.2,922.0,0.0
2012-01-20,927.7,929.8,931.2,926.6,0.0
2012-01-23,936.5,927.7,937.7,926.9,0.0
2012-01-24,931.5,936.5,936.5,926.3,0.0
2012-01-25,926.8,931.5,935.7,922.2,0.0
2012-01-26,938.5,926.8,940.3,926.8,0.0
2012-01-27,928.5,938.5,938.5,927.8,0.0
2012-01-30,918.4,928.5,928.5,915.3,0.0
2012-01-31,920.1,918.4,928.0,918.4,0.0
2012-02-01,937.8,920.1,937.8,920.0,0.0
2012-02-02,938.7,937.8,940.9,933.8,0.0
2012-02-03,955.7,938.7,955.7,936.8,0.0
2012-02-06,954.2,955.7,955.7,949.6,0.0
2012-02-07,953.9,954.2,956.6,947.5,0.0
2012-02-08,951.6,953.9,958.1,950.9,0.0
2012-02-09,954.8,951.6,958.2,950.7,0.0
2012-02-10,947.8,954.8,954.8,945.8,0.0
2012-02-13,956.4,947.8,958.8,947.8,0.0
2012-02-14,955.5,956.4,958.8,951.8,0.0
2012-02-15,954.2,955.5,959.4,952.4,0.0
2012-02-16,953.1,954.2,954.3,944.1,0.0
2012-02-17,956.3,953.1,959.3,953.1,0.0
2012-02-20,962.8,956.3,964.6,956.3,0.0
2012-02-21,960.1,962.8,963.4,958.2,0.0
2012-02-22,958.2,960.1,961.7,954.6,0.0
2012-02-23,961.6,958.2,964.0,955.6,0.0
2012-02-24,961.2,961.6,965.9,959.6,0.0
2012-02-27,958.0,961.2,961.2,950.0,0.0
2012-02-28,960.0,958.0,961.5,955.5,0.0
2012-02-29,950.9,960.0,962.8,950.9,0.0
2012-03-01,960.6,950.9,961.4,948.8,0.0
2012-03-02,957.3,960.6,962.0,956.9,0.0
2012-03-05,951.4,957.3,957.3,949.9,0.0
2012-03-06,933.8,951.4,951.4,932.6,0.0
2012-03-07,937.9,933.8,939.5,932.1,0.0
2012-03-08,949.0,937.9,951.4,937.9,0.0
2012-03-09,953.5,949.0,955.1,946.3,0.0
2012-03-12,954.3,953.5,954.6,949.1,0.0
2012-03-13,964.6,954.3,964.9,954.3,0.0
2012-03-14,962.9,964.6,969.9,962.9,0.0
2012-03-15,962.1,962.9,964.9,958.6,0.0
2012-03-16,966.1,962.1,967.5,962.1,0.0
2012-03-19,965.4,966.1,966.7,960.1,0.0
2012-03-20,954.1,965.4,965.4,951.7,0.0
2012-03-21,954.2,954.1,959.0,952.4,0.0
2012-03-22,946.7,954.2,954.2,943.5,0.0
2012-03-23,948.2,946.7,951.6,939.6,0.0
2012-03-26,955.9,948.2,957.6,948.1,0.0
2012-03-27,950.6,955.9,962.3,949.7,0.0
2012-03-28,940.8,950.6,951.9,940.8,0.0
2012-03-29,929.9,940.8,941.3,927.4,0.0
2012-03-30,934.2,929.9,936.5,929.9,0.0
2012-04-02,951.4,934.2,951.4,931.0,0.0
2012-04-03,945.5,951.4,953.9,945.5,0.0
2012-04-04,923.7,945.5,945.5,920.8,0.0
2012-04-05,927.0,923.7,928.3,917.2,0.0
2012-04-10,906.2,927.0,927.0,906.2,0.0
2012-04-11,912.6,906.2,916.0,903.1,0.0
2012-04-12,924.8,912.6,927.6,907.3,0.0
2012-04-13,915.3,924.8,924.9,914.0,0.0
2012-04-16,917.7,915.3,924.4,913.6,0.0
2012-04-17,934.0,917.7,935.1,915.3,0.0
2012-04-18,930.5,934.0,936.7,928.1,0.0
2012-04-19,930.3,930.5,938.0,929.3,0.0
2012-04-20,934.8,930.3,935.4,927.0,0.0
2012-04-23,917.5,934.8,934.8,913.0,0.0
2012-04-24,924.7,917.5,925.4,916.4,0.0
2012-04-25,926.2,924.7,930.4,923.6,0.0
2012-04-26,931.0,926.2,933.0,921.8,0.0
2012-04-27,935.6,931.0,937.5,924.4,0.0
2012-04-30,929.2,935.6,938.2,927.8,0.0
2012-05-01,941.3,929.2,942.4,928.3,0.0
2012-05-02,932.5,941.3,942.5,929.1,0.0
2012-05-03,933.9,932.5,939.4,930.4,0.0
2012-05-04,915.8,933.9,933.9,913.4,0.0
2012-05-08,899.6,915.8,918.0,898.8,0.0
2012-05-09,895.6,899.6,902.3,885.0,0.0
2012-05-10,897.8,895.6,901.4,889.2,0.0
2012-05-11,903.0,897.8,904.6,890.6,0.0
2012-05-14,885.1,903.0,903.0,880.5,0.0
2012-05-15,880.6,885.1,892.0,876.5,0.0
2012-05-16,875.4,880.6,882.4,867.1,0.0
2012-05-17,864.6,875.4,876.7,859.9,0.0
2012-05-18,853.1,864.6,864.6,851.3,0.0
2012-05-21,859.1,853.1,862.3,850.9,0.0
2012-05-22,875.1,859.1,875.9,859.1,0.0
2012-05-23,852.9,875.1,875.1,852.3,0.0
2012-05-24,866.4,852.9,870.0,852.9,0.0
2012-05-25,866.7,866.4,872.1,860.3,0.0
2012-05-28,867.5,866.7,876.8,865.0,0.0
2012-05-29,873.1,867.5,875.3,865.2,0.0
2012-05-30,857.9,873.1,873.1,855.8,0.0
2012-05-31,861.7,857.9,866.8,853.9,0.0
2012-06-01,851.9,861.7,867.2,847.0,0.0
2012-06-06,872.0,851.9,872.6,851.9,0.0
2012-06-07,882.3,872.0,889.8,872.0,0.0
2012-06-08,880.2,882.3,882.3,871.6,0.0
2012-06-11,879.8,880.2,896.6,877.7,0.0
2012-06-12,886.5,879.8,887.3,876.9,0.0
2012-06-13,888.1,886.5,892.0,880.5,0.0
2012-06-14,885.4,888.1,888.1,878.5,0.0
2012-06-15,887.3,885.4,894.4,885.1,0.0
2012-06-18,889.3,887.3,899.7,884.4,0.0
2012-06-19,904.7,889.3,907.4,889.3,0.0
2012-06-20,910.5,904.7,910.8,901.4,0.0
2012-06-21,901.5,910.5,910.5,901.2,0.0
2012-06-22,892.9,901.5,901.5,890.7,0.0
2012-06-25,882.7,892.9,892.9,880.3,0.0
2012-06-26,882.1,882.7,886.9,880.4,0.0
2012-06-27,894.6,882.1,894.8,882.1,0.0
2012-06-28,889.6,894.6,896.2,880.4,0.0
2012-06-29,902.3,889.6,910.1,889.6,0.0
2012-07-02,913.5,902.3,913.5,902.3,0.0
2012-07-03,921.1,913.5,921.3,912.8,0.0
2012-07-04,920.6,921.1,923.1,918.2,0.0
2012-07-05,921.9,920.6,927.6,917.0,0.0
2012-07-06,917.1,921.9,922.3,914.6,0.0
2012-07-09,911.4,917.1,918.2,908.7,0.0
2012-07-10,917.3,911.4,921.3,910.5,0.0
2012-07-11,917.4,917.3,919.0,911.1,0.0
2012-07-12,908.3,917.4,917.4,905.1,0.0
2012-07-13,917.6,908.3,919.2,908.3,0.0
2012-07-16,917.0,917.6,918.4,913.5,0.0
2012-07-17,911.6,917.0,919.3,910.4,0.0
2012-07-18,920.8,911.6,921.2,910.9,0.0
2012-07-19,925.4,920.8,926.1,920.8,0.0
2012-07-20,915.3,925.4,925.4,914.2,0.0
2012-07-23,896.2,915.3,915.3,892.5,0.0
2012-07-24,890.6,896.2,899.9,888.6,0.0
2012-07-25,890.5,890.6,895.0,887.2,0.0
2012-07-26,902.6,890.5,906.0,887.2,0.0
2012-07-27,911.3,902.6,911.9,899.0,0.0
2012-07-30,922.1,911.3,924.2,911.1,0.0
2012-07-31,912.6,922.1,922.4,912.6,0.0
2012-08-01,925.2,912.6,925.2,912.3,0.0
2012-08-02,917.0,925.2,933.8,916.2,0.0
2012-08-03,937.3,917.0,938.3,917.0,0.0
2012-08-06,940.7,937.3,945.4,934.0,0.0
2012-08-07,946.0,940.7,946.0,936.9,0.0
2012-08-08,946.8,946.0,946.8,939.5,0.0
2012-08-09,947.7,946.8,949.1,943.9,0.0
2012-08-10,946.9,947.7,948.8,943.8,0.0
2012-08-13,944.5,946.9,947.9,941.5,0.0
2012-08-14,949.8,944.5,951.7,944.5,0.0
2012-08-15,944.7,949.8,949.8,942.9,0.0
2012-08-16,944.9,944.7,946.9,941.1,0.0
2012-08-17,947.8,944.9,948.2,944.9,0.0
2012-08-20,943.3,947.8,948.6,939.8,0.0
2012-08-21,948.6,943.3,951.1,943.3,0.0
2012-08-22,935.1,948.6,948.6,934.7,0.0
2012-08-23,935.5,935.1,940.8,933.5,0.0
2012-08-24,935.5,935.5,937.9,929.5,0.0
2012-08-28,935.4,935.5,936.0,931.2,0.0
2012-08-29,930.2,935.4,935.4,929.5,0.0
2012-08-30,926.3,930.2,930.2,924.0,0.0
2012-08-31,925.0,926.3,933.4,924.4,0.0
2012-09-03,932.6,925.0,932.6,923.3,0.0
2012-09-04,918.6,932.6,932.6,916.4,0.0
2012-09-05,916.3,918.6,919.2,912.6,0.0
2012-09-06,935.6,916.3,937.0,916.3,0.0
2012-09-07,938.5,935.6,940.5,934.9,0.0
2012-09-10,938.2,938.5,940.4,935.6,0.0
2012-09-11,938.1,938.2,938.8,933.5,0.0
2012-09-12,936.4,938.1,942.8,932.4,0.0
2012-09-13,942.5,936.4,943.6,934.5,0.0
2012-09-14,958.0,942.5,960.8,942.5,0.0
2012-09-17,954.5,958.0,958.1,952.8,0.0
2012-09-18,950.4,954.5,954.5,945.4,0.0
2012-09-19,953.6,950.4,954.6,949.2,0.0
2012-09-20,948.2,953.6,953.6,943.3,0.0
2012-09-21,947.8,948.2,953.5,945.6,0.0
2012-09-24,945.6,947.8,947.8,940.3,0.0
2012-09-25,949.0,945.6,950.5,943.9,0.0
2012-09-26,934.1,949.0,949.0,931.4,0.0
2012-09-27,936.0,934.1,940.0,933.3,0.0
2012-09-28,929.9,936.0,940.6,929.7,0.0
2012-10-01,942.6,929.9,946.4,929.4,0.0
2012-10-02,940.8,942.6,945.9,936.3,0.0
2012-10-03,943.5,940.8,944.6,936.9,0.0
2012-10-04,943.8,943.5,948.1,939.8,0.0
2012-10-05,950.8,943.8,953.2,943.8,0.0
2012-10-08,946.1,950.8,950.8,942.4,0.0
2012-10-09,941.0,946.1,948.5,938.5,0.0
2012-10-10,935.5,941.0,941.0,935.5,0.0
2012-10-11,944.1,935.5,946.8,933.9,0.0
2012-10-12,938.2,944.1,944.1,938.2,0.0
2012-10-15,940.2,938.2,943.8,937.1,0.0
2012-10-16,950.7,940.2,952.0,940.2,0.0
2012-10-17,957.3,950.7,958.0,950.4,0.0
2012-10-18,958.3,957.3,960.1,954.9,0.0
2012-10-19,954.9,958.3,958.7,954.3,0.0
2012-10-22,952.7,954.9,957.3,950.6,0.0
2012-10-23,939.0,952.7,954.4,937.5,0.0
2012-10-24,940.1,939.0,943.1,935.5,0.0
2012-10-25,940.1,940.1,945.9,939.7,0.0
2012-10-26,940.4,940.1,942.2,931.8,0.0
2012-10-29,938.5,940.4,941.4,933.4,0.0
2012-10-30,947.4,938.5,947.8,938.5,0.0
2012-10-31,936.5,947.4,950.1,936.5,0.0
2012-11-01,949.3,936.5,950.1,935.7,0.0
2012-11-02,950.4,949.3,953.9,946.5,0.0
2012-11-05,945.6,950.4,950.4,943.5,0.0
2012-11-06,953.1,945.6,953.1,945.6,0.0
2012-11-07,938.0,953.1,959.0,937.6,0.0
2012-11-08,935.4,938.0,943.3,934.6,0.0
2012-11-09,934.4,935.4,937.1,925.6,0.0
2012-11-12,934.0,934.4,938.5,933.2,0.0
2012-11-13,937.1,934.0,937.1,924.9,0.0
2012-11-14,926.7,937.1,937.1,926.3,0.0
2012-11-15,919.5,926.7,926.7,919.0,0.0
2012-11-16,907.8,919.5,920.3,907.8,0.0
2012-11-19,929.2,907.8,929.6,907.8,0.0
2012-11-20,930.9,929.2,931.5,924.2,0.0
2012-11-21,931.5,930.9,932.9,927.6,0.0
2012-11-22,937.9,931.5,938.7,931.5,0.0
2012-11-23,942.4,937.9,944.3,936.3,0.0
2012-11-26,937.2,942.4,942.4,935.1,0.0
2012-11-27,939.3,937.2,943.1,937.2,0.0
2012-11-28,939.8,939.3,940.7,932.1,0.0
2012-11-29,950.7,939.8,952.9,939.8,0.0
2012-11-30,950.1,950.7,956.2,949.1,0.0
2012-12-03,950.9,950.1,955.8,949.0,0.0
2012-12-04,950.5,950.9,953.1,947.9,0.0
2012-12-05,954.2,950.5,955.9,950.5,0.0
2012-12-06,955.7,954.2,959.4,953.8,0.0
2012-12-07,957.8,955.7,959.3,953.9,0.0
2012-12-10,959.0,957.8,959.4,954.1,0.0
2012-12-11,959.6,959.0,961.7,956.9,0.0
2012-12-12,962.9,959.6,963.4,958.1,0.0
2012-12-13,960.3,962.9,963.3,958.5,0.0
2012-12-14,959.0,960.3,962.7,958.0,0.0
2012-12-17,957.5,959.0,959.4,952.4,0.0
2012-12-18,961.3,957.5,963.0,957.3,0.0
2012-12-19,965.5,961.3,968.1,961.3,0.0
2012-12-20,965.0,965.5,967.0,963.6,0.0
2012-12-21,962.0,965.0,965.0,954.6,0.0
2012-12-24,964.3,962.0,964.9,961.5,0.0
2012-12-27,964.3,964.3,971.2,962.4,0.0
2012-12-28,959.6,964.3,967.8,958.0,0.0
2012-12-31,955.2,959.6,959.6,951.2,0.0
2013-01-02,976.1,955.2,978.9,955.2,0.0
2013-01-03,979.4,976.1,980.0,974.4,0.0
2013-01-04,986.3,979.4,986.3,977.9,0.0
2013-01-07,982.2,986.3,986.5,981.5,0.0
2013-01-08,980.4,982.2,986.0,980.4,0.0
2013-01-09,987.7,980.4,989.9,980.4,0.0
2013-01-10,988.1,987.7,990.9,986.4,0.0
2013-01-11,991.4,988.1,991.4,987.1,0.0
2013-01-14,989.2,991.4,993.4,988.7,0.0
2013-01-15,990.7,989.2,990.7,985.7,0.0
2013-01-16,988.5,990.7,990.7,984.0,0.0
2013-01-17,993.1,988.5,993.7,985.9,0.0
2013-01-18,996.7,993.1,999.6,993.1,0.0
2013-01-21,1001.0,996.7,1001.2,996.7,0.0
2013-01-22,1000.7,1001.0,1002.2,995.9,0.0
2013-01-23,1003.7,1000.7,1004.2,1000.6,0.0
2013-01-24,1014.6,1003.7,1015.7,1001.9,0.0
2013-01-25,1017.8,1014.6,1017.8,1011.8,0.0
2013-01-28,1019.4,1017.8,1022.1,1016.6,0.0
2013-01-29,1026.6,1019.4,1027.8,1018.0,0.0
2013-01-30,1024.0,1026.6,1029.1,1022.9,0.0
2013-01-31,1016.5,1024.0,1024.0,1016.5,0.0
2013-02-01,1027.9,1016.5,1029.0,1016.3,0.0
2013-02-04,1011.7,1027.9,1027.9,1010.0,0.0
2013-02-05,1017.5,1011.7,1019.7,1011.2,0.0
2013-02-06,1019.5,1017.5,1023.8,1014.7,0.0
2013-02-07,1008.7,1019.5,1022.4,1006.8,0.0
2013-02-08,1014.5,1008.7,1016.7,1008.7,0.0
2013-02-11,1016.6,1014.5,1019.5,1012.6,0.0
2013-02-12,1026.5,1016.6,1026.5,1013.8,0.0
2013-02-13,1029.9,1026.5,1034.0,1022.2,0.0
2013-02-14,1024.7,1029.9,1030.8,1020.6,0.0
2013-02-15,1024.9,1024.7,1028.7,1021.9,0.0
2013-02-18,1023.2,1024.9,1025.2,1021.4,0.0
2013-02-19,1033.1,1023.2,1034.1,1021.0,0.0
2013-02-20,1035.7,1033.1,1038.5,1031.3,0.0
2013-02-21,1018.9,1035.7,1035.7,1016.7,0.0
2013-02-22,1026.1,1018.9,1027.9,1018.9,0.0
2013-02-25,1029.3,1026.1,1034.9,1024.2,0.0
2013-02-26,1015.5,1029.3,1029.3,1013.6,0.0
2013-02-27,1024.5,1015.5,1026.1,1015.3,0.0
2013-02-28,1030.1,1024.5,1032.0,1024.5,0.0
2013-03-01,1033.0,1030.1,1035.1,1021.7,0.0
2013-03-04,1027.7,1033.0,1033.1,1025.7,0.0
2013-03-05,1041.7,1027.7,1042.5,1027.5,0.0
2013-03-06,1041.0,1041.7,1046.4,1039.5,0.0
2013-03-07,1042.8,1041.0,1046.2,1040.9,0.0
2013-03-08,1050.0,1042.8,1051.0,1042.8,0.0
2013-03-11,1053.3,1050.0,1053.5,1048.4,0.0
2013-03-12,1054.4,1053.3,1058.2,1051.3,0.0
2013-03-13,1049.7,1054.4,1054.4,1042.6,0.0
2013-03-14,1057.4,1049.7,1058.0,1049.2,0.0
2013-03-15,1051.0,1057.4,1058.2,1047.8,0.0
2013-03-18,1045.9,1051.0,1051.0,1034.2,0.0
2013-03-19,1043.2,1045.9,1048.6,1038.8,0.0
2013-03-20,1041.8,1043.2,1048.7,1039.9,0.0
2013-03-21,1034.6,1041.8,1042.3,1030.7,0.0
2013-03-22,1035.3,1034.6,1040.8,1032.4,0.0
2013-03-25,1033.0,1035.3,1046.0,1031.1,0.0
2013-03-26,1036.4,1033.0,1037.2,1031.6,0.0
2013-03-27,1034.5,1036.4,1039.9,1027.4,0.0
2013-03-28,1038.4,1034.5,1044.2,1033.6,0.0
2013-04-02,1051.2,1038.4,1053.0,1037.9,0.0
2013-04-03,1039.8,1051.2,1051.4,1039.2,0.0
2013-04-04,1027.4,1039.8,1040.8,1027.0,0.0
2013-04-05,1012.2,1027.4,1027.9,1006.4,0.0
2013-04-08,1016.6,1012.2,1018.6,1012.2,0.0
2013-04-09,1022.4,1016.6,1024.6,1016.6,0.0
2013-04-10,1034.4,1022.4,1037.3,1022.4,0.0
2013-04-11,1039.1,1034.4,1040.3,1032.9,0.0
2013-04-12,1034.0,1039.1,1039.1,1031.3,0.0
2013-04-15,1027.4,1034.0,1034.0,1020.3,0.0
2013-04-16,1021.0,1027.4,1027.4,1019.9,0.0
2013-04-17,1011.3,1021.0,1025.9,1008.2,0.0
2013-04-18,1011.2,1011.3,1016.7,1008.3,0.0
2013-04-19,1018.1,1011.2,1018.5,1011.2,0.0
2013-04-22,1017.2,1018.1,1027.1,1013.6,0.0
2013-04-23,1037.5,1017.2,1037.5,1016.8,0.0
2013-04-24,1041.6,1037.5,1042.8,1035.9,0.0
2013-04-25,1043.4,1041.6,1047.4,1038.4,0.0
2013-04-26,1040.8,1043.4,1043.4,1036.4,0.0
2013-04-29,1045.9,1040.8,1045.9,1039.6,0.0
2013-04-30,1041.4,1045.9,1049.9,1038.5,0.0
2013-05-01,1044.8,1041.4,1048.8,1041.3,0.0
2013-05-02,1046.3,1044.8,1047.9,1038.1,0.0
2013-05-03,1056.2,1046.3,1059.4,1044.8,0.0
2013-05-07,1062.0,1056.2,1063.0,1056.2,0.0
2013-05-08,1066.2,1062.0,1066.8,1060.3,0.0
2013-05-09,1067.7,1066.2,1068.4,1064.3,0.0
2013-05-10,1072.9,1067.7,1075.0,1067.5,0.0
2013-05-13,1074.0,1072.9,1074.3,1069.3,0.0
2013-05-14,1082.8,1074.0,1082.8,1071.9,0.0
2013-05-15,1084.0,1082.8,1085.3,1080.1,0.0
2013-05-16,1083.1,1084.0,1087.4,1081.4,0.0
2013-05-17,1088.8,1083.1,1089.4,1080.2,0.0
2013-05-20,1094.1,1088.8,1094.1,1086.6,0.0
2013-05-21,1101.9,1094.1,1101.9,1092.2,0.0
2013-05-22,1107.8,1101.9,1113.5,1098.3,0.0
2013-05-23,1084.6,1107.8,1107.8,1078.4,0.0
2013-05-24,1077.7,1084.6,1088.3,1075.4,0.0
2013-05-28,1095.1,1077.7,1099.8,1077.7,0.0
2013-05-29,1073.3,1095.1,1095.1,1072.2,0.0
2013-05-30,1078.1,1073.3,1078.1,1070.7,0.0
2013-05-31,1066.1,1078.1,1078.1,1065.3,0.0
2013-06-03,1056.8,1066.1,1066.1,1055.0,0.0
2013-06-04,1062.2,1056.8,1065.2,1056.8,0.0
2013-06-05,1039.6,1062.2,1062.2,1039.6,0.0
2013-06-06,1026.1,1039.6,1042.2,1026.1,0.0
2013-06-07,1038.4,1026.1,1039.9,1022.5,0.0
2013-06-10,1036.6,1038.4,1039.9,1033.2,0.0
2013-06-11,1026.8,1036.6,1036.7,1017.1,0.0
2013-06-12,1020.2,1026.8,1030.7,1019.6,0.0
2013-06-13,1021.0,1020.2,1022.1,1005.0,0.0
2013-06-14,1021.6,1021.0,1027.3,1018.8,0.0
2013-06-17,1025.2,1021.6,1031.8,1021.6,0.0
2013-06-18,1032.3,1025.2,1036.1,1022.1,0.0
2013-06-19,1028.2,1032.3,1033.8,1024.7,0.0
2013-06-20,997.5,1028.2,1028.2,995.2,0.0
2013-06-21,990.5,997.5,1011.3,990.5,0.0
2013-06-24,976.4,990.5,993.8,975.5,0.0
2013-06-25,988.2,976.4,990.3,976.4,0.0
2013-06-26,998.5,988.2,1000.5,986.2,0.0
2013-06-27,1011.1,998.5,1015.7,998.5,0.0
2013-06-28,1006.6,1011.1,1015.2,1005.3,0.0
2013-07-01,1021.6,1006.6,1023.0,1006.6,0.0
2013-07-02,1020.9,1021.6,1022.6,1014.9,0.0
2013-07-03,1008.9,1020.9,1020.9,1001.7,0.0
2013-07-04,1040.0,1008.9,1041.6,1008.9,0.0
2013-07-05,1032.5,1040.0,1052.5,1030.7,0.0
2013-07-08,1044.6,1032.5,1048.8,1032.5,0.0
