"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2008","448.40","468.11","474.33","448.40","-","-4.82%"
"Oct 24, 2008","471.12","472.63","480.72","461.62","-","-3.84%"
"Oct 23, 2008","489.92","503.10","507.56","468.29","-","-2.40%"
"Oct 22, 2008","501.97","525.35","525.35","494.75","-","-5.40%"
"Oct 21, 2008","530.65","541.95","545.31","529.73","-","-2.96%"
"Oct 20, 2008","546.84","531.29","546.84","526.83","-","3.88%"
"Oct 17, 2008","526.43","526.73","552.70","518.56","-","-1.89%"
"Oct 16, 2008","536.57","504.75","537.02","484.96","-","6.86%"
"Oct 15, 2008","502.11","549.48","551.80","502.07","-","-9.47%"
"Oct 14, 2008","554.65","578.78","584.70","540.23","-","-2.84%"
"Oct 13, 2008","570.89","534.90","570.89","534.70","-","9.27%"
"Oct 10, 2008","522.48","490.24","526.39","467.92","-","4.66%"
"Oct 09, 2008","499.20","550.69","558.11","499.20","-","-8.67%"
"Oct 08, 2008","546.57","552.27","569.10","537.00","-","-2.21%"
"Oct 07, 2008","558.95","596.59","602.23","558.75","-","-6.20%"
"Oct 06, 2008","595.91","617.51","617.51","566.30","-","-3.79%"
"Oct 03, 2008","619.40","638.14","656.47","619.40","-","-2.87%"
"Oct 02, 2008","637.67","671.18","671.18","636.37","-","-5.05%"
"Oct 01, 2008","671.59","676.21","676.21","664.89","-","-1.18%"
"Sep 30, 2008","679.58","661.46","681.84","657.17","-","3.32%"
"Sep 29, 2008","657.72","698.16","698.91","657.72","-","-6.68%"
"Sep 26, 2008","704.79","698.91","705.52","691.19","-","-0.13%"
"Sep 25, 2008","705.74","699.39","713.00","699.39","-","1.14%"
"Sep 24, 2008","697.77","710.82","713.84","697.77","-","-1.61%"
"Sep 23, 2008","709.19","720.50","724.66","709.19","-","-1.56%"
"Sep 22, 2008","720.44","751.66","751.66","720.36","-","-4.42%"
"Sep 19, 2008","753.74","743.74","761.78","740.11","-","4.15%"
"Sep 18, 2008","723.68","679.04","723.68","672.81","-","6.99%"
"Sep 17, 2008","676.38","704.39","706.08","676.22","-","-4.82%"
"Sep 16, 2008","710.65","685.59","710.65","679.24","-","3.03%"
"Sep 15, 2008","689.76","718.50","718.50","689.76","-","-4.23%"
"Sep 12, 2008","720.26","715.71","723.58","711.33","-","0.18%"
"Sep 11, 2008","719.00","712.32","719.19","700.49","-","0.26%"
"Sep 10, 2008","717.16","711.96","721.83","705.28","-","1.40%"
"Sep 09, 2008","707.29","732.02","738.11","707.29","-","-3.49%"
"Sep 08, 2008","732.86","726.78","739.92","722.90","-","1.95%"
"Sep 05, 2008","718.85","716.37","721.49","702.98","-","0.03%"
"Sep 04, 2008","718.62","738.91","738.91","716.40","-","-3.14%"
"Sep 03, 2008","741.91","738.28","747.59","735.42","-","0.46%"
"Sep 02, 2008","738.51","745.12","754.97","731.57","-","-0.13%"
"Aug 29, 2008","739.50","745.46","745.60","737.14","-","-1.11%"
"Aug 28, 2008","747.79","733.97","747.79","733.97","-","2.02%"
"Aug 27, 2008","732.95","723.43","735.55","723.29","-","1.30%"
"Aug 26, 2008","723.51","720.29","726.41","716.65","-","0.41%"
"Aug 25, 2008","720.54","736.10","736.10","718.06","-","-2.31%"
"Aug 22, 2008","737.60","725.30","738.78","725.30","-","1.70%"
"Aug 21, 2008","725.25","728.11","729.85","722.46","-","-0.87%"
"Aug 20, 2008","731.60","730.75","738.57","724.83","-","0.22%"
"Aug 19, 2008","730.03","738.88","739.04","726.90","-","-1.61%"
"Aug 18, 2008","741.97","753.35","754.41","737.95","-","-1.51%"
"Aug 15, 2008","753.37","759.26","764.38","746.93","-","-0.13%"
"Aug 14, 2008","754.38","744.76","756.92","743.56","-","0.89%"
"Aug 13, 2008","747.69","743.75","750.51","737.11","-","0.37%"
"Aug 12, 2008","744.94","749.24","750.12","742.21","-","-0.81%"
"Aug 11, 2008","751.06","734.18","757.10","732.67","-","2.28%"
"Aug 08, 2008","734.30","712.92","735.09","711.19","-","2.93%"
"Aug 07, 2008","713.41","722.33","724.27","711.76","-","-1.72%"
"Aug 06, 2008","725.90","719.34","727.71","714.46","-","0.67%"
"Aug 05, 2008","721.04","707.32","721.26","707.31","-","2.40%"
"Aug 04, 2008","704.14","715.56","715.56","700.18","-","-1.68%"
"Aug 01, 2008","716.16","714.92","718.45","706.25","-","0.23%"
"Jul 31, 2008","714.52","715.08","720.88","711.23","-","-0.60%"
"Jul 30, 2008","718.86","716.50","721.68","708.88","-","0.60%"
"Jul 29, 2008","714.55","696.99","715.35","696.99","-","2.65%"
"Jul 28, 2008","696.11","710.33","710.33","694.17","-","-2.00%"
"Jul 25, 2008","710.34","704.73","715.47","704.10","-","1.13%"
"Jul 24, 2008","702.39","720.46","720.64","700.85","-","-2.34%"
"Jul 23, 2008","719.19","716.54","726.27","714.71","-","0.33%"
"Jul 22, 2008","716.82","695.49","716.82","691.66","-","2.75%"
"Jul 21, 2008","697.63","694.71","698.83","692.32","-","0.66%"
"Jul 18, 2008","693.08","696.95","697.27","688.25","-","-0.51%"
"Jul 17, 2008","696.63","687.76","696.83","683.48","-","1.44%"
"Jul 16, 2008","686.75","663.52","686.75","660.50","-","3.68%"
"Jul 15, 2008","662.35","661.76","673.76","647.37","-","-0.32%"
"Jul 14, 2008","664.50","677.23","680.62","661.53","-","-1.55%"
"Jul 11, 2008","674.95","666.86","678.55","659.43","-","0.67%"
"Jul 10, 2008","670.44","663.18","675.67","661.97","-","1.01%"
"Jul 09, 2008","663.75","682.98","684.29","663.52","-","-2.78%"
"Jul 08, 2008","682.72","659.10","682.72","655.11","-","3.72%"
"Jul 07, 2008","658.26","665.72","671.93","651.92","-","-1.13%"
"Jul 03, 2008","665.78","672.76","673.59","660.93","-","-0.98%"
"Jul 02, 2008","672.34","691.49","694.16","672.03","-","-2.78%"
"Jul 01, 2008","691.59","686.77","691.59","676.47","-","0.28%"
"Jun 30, 2008","689.66","697.85","701.26","689.66","-","-1.21%"
"Jun 27, 2008","698.14","697.87","701.13","692.14","-","-0.04%"
"Jun 26, 2008","698.42","711.88","711.88","696.47","-","-2.50%"
"Jun 25, 2008","716.30","708.21","720.25","708.21","-","1.18%"
"Jun 24, 2008","707.92","718.25","718.42","707.20","-","-1.65%"
"Jun 23, 2008","719.81","727.35","728.71","719.34","-","-0.82%"
"Jun 20, 2008","725.73","735.92","735.92","719.49","-","-1.64%"
"Jun 19, 2008","737.83","730.41","737.84","727.96","-","0.97%"
"Jun 18, 2008","730.71","735.66","735.66","726.06","-","-0.80%"
"Jun 17, 2008","736.57","741.18","742.81","736.31","-","-0.56%"
"Jun 16, 2008","740.74","733.16","740.94","730.86","-","0.97%"
"Jun 13, 2008","733.61","723.01","733.61","723.01","-","1.91%"
"Jun 12, 2008","719.84","718.15","730.39","717.44","-","0.27%"
"Jun 11, 2008","717.88","731.70","732.03","717.88","-","-2.01%"
"Jun 10, 2008","732.62","732.31","736.49","728.68","-","-0.36%"
"Jun 09, 2008","735.25","740.89","743.44","729.37","-","-0.69%"
"Jun 06, 2008","740.37","759.93","759.93","740.37","-","-3.00%"
"Jun 05, 2008","763.27","743.93","763.27","743.93","-","2.63%"
"Jun 04, 2008","743.71","737.23","749.78","735.27","-","0.64%"
"Jun 03, 2008","739.00","741.99","746.61","732.12","-","-0.27%"
"Jun 02, 2008","741.02","747.48","748.00","733.67","-","-0.97%"
"May 30, 2008","748.28","745.78","749.25","742.93","-","0.37%"
"May 29, 2008","745.55","737.68","750.69","737.03","-","0.96%"
"May 28, 2008","738.46","735.69","738.46","730.83","-","0.55%"
"May 27, 2008","734.39","724.94","734.49","724.89","-","1.42%"
"May 23, 2008","724.10","731.03","731.03","719.37","-","-1.22%"
"May 22, 2008","733.01","728.31","736.11","728.24","-","0.81%"
"May 21, 2008","727.11","736.62","742.57","724.33","-","-1.16%"
"May 20, 2008","735.64","736.81","737.12","730.44","-","-0.38%"
"May 19, 2008","738.45","741.02","747.99","736.35","-","-0.37%"
"May 16, 2008","741.17","745.75","745.75","732.87","-","-0.30%"
"May 15, 2008","743.38","736.33","743.79","733.38","-","0.99%"
"May 14, 2008","736.07","737.26","744.34","735.35","-","-0.11%"
"May 13, 2008","736.85","733.22","737.44","729.36","-","0.49%"
"May 12, 2008","733.23","721.46","733.64","720.15","-","1.83%"
"May 09, 2008","720.05","716.66","721.63","714.01","-","0.07%"
"May 08, 2008","719.55","718.06","720.86","714.05","-","0.47%"
"May 07, 2008","716.21","730.12","733.49","715.36","-","-1.86%"
"May 06, 2008","729.79","722.79","731.62","719.13","-","0.75%"
"May 05, 2008","724.35","727.99","727.99","721.27","-","-0.19%"
"May 02, 2008","725.74","729.82","735.79","724.78","-","-0.55%"
"May 01, 2008","729.75","715.54","729.75","714.74","-","1.89%"
"Apr 30, 2008","716.18","719.80","726.77","713.64","-","-0.38%"
"Apr 29, 2008","718.93","724.96","724.96","715.33","-","-0.89%"
"Apr 28, 2008","725.37","721.18","728.44","718.35","-","0.48%"
"Apr 25, 2008","721.88","718.03","723.84","710.68","-","0.67%"
"Apr 24, 2008","717.07","708.29","720.88","698.95","-","1.27%"
"Apr 23, 2008","708.11","705.46","711.13","701.69","-","0.63%"
"Apr 22, 2008","703.71","715.98","715.98","697.80","-","-1.99%"
"Apr 21, 2008","718.00","718.95","719.48","714.74","-","-0.43%"
"Apr 18, 2008","721.07","712.93","723.86","712.93","-","1.85%"
"Apr 17, 2008","708.00","711.87","712.06","704.02","-","-0.76%"
"Apr 16, 2008","713.39","695.55","713.39","695.54","-","3.08%"
"Apr 15, 2008","692.06","687.58","692.26","684.88","-","0.87%"
"Apr 14, 2008","686.07","687.36","693.83","684.96","-","-0.30%"
"Apr 11, 2008","688.16","703.75","704.12","686.69","-","-2.72%"
"Apr 10, 2008","707.42","698.50","710.39","696.57","-","1.29%"
"Apr 09, 2008","698.38","711.99","714.43","697.10","-","-1.90%"
"Apr 08, 2008","711.92","711.11","714.36","707.39","-","-0.11%"
"Apr 07, 2008","712.68","716.50","720.04","710.67","-","-0.15%"
"Apr 04, 2008","713.73","714.68","720.49","709.23","-","0.02%"
"Apr 03, 2008","713.57","709.95","716.28","706.29","-","0.18%"
"Apr 02, 2008","712.27","710.54","716.67","706.35","-","0.23%"
"Apr 01, 2008","710.65","692.02","710.65","692.01","-","3.30%"
"Mar 31, 2008","687.97","683.51","693.86","681.85","-","0.70%"
"Mar 28, 2008","683.18","693.38","695.32","682.48","-","-1.33%"
"Mar 27, 2008","692.39","702.54","703.83","692.29","-","-1.38%"
"Mar 26, 2008","702.11","704.49","704.49","696.11","-","-0.45%"
"Mar 25, 2008","705.27","701.60","705.99","696.66","-","0.57%"
"Mar 24, 2008","701.28","682.72","705.12","682.72","-","2.91%"
"Mar 20, 2008","681.42","669.59","682.14","665.36","-","2.60%"
"Mar 19, 2008","664.13","684.03","689.49","664.13","-","-2.61%"
"Mar 18, 2008","681.93","650.97","682.10","650.97","-","4.83%"
"Mar 17, 2008","650.48","654.90","659.86","645.69","-","-1.87%"
"Mar 14, 2008","662.90","681.77","681.94","655.69","-","-2.47%"
"Mar 13, 2008","679.71","662.73","680.94","654.37","-","1.86%"
"Mar 12, 2008","667.31","673.87","681.21","666.96","-","-0.96%"
"Mar 11, 2008","673.81","647.74","673.81","647.74","-","4.63%"
"Mar 10, 2008","643.97","660.72","660.76","643.28","-","-2.45%"
"Mar 07, 2008","660.11","659.30","669.27","654.62","-","-0.40%"
"Mar 06, 2008","662.78","682.12","682.45","662.58","-","-3.07%"
"Mar 05, 2008","683.74","682.85","688.26","677.22","-","0.41%"
"Mar 04, 2008","680.98","680.89","684.19","670.59","-","-0.47%"
"Mar 03, 2008","684.22","686.05","689.13","675.13","-","-0.29%"
"Feb 29, 2008","686.18","702.02","702.02","683.82","-","-2.77%"
"Feb 28, 2008","705.72","714.95","715.25","702.63","-","-1.50%"
"Feb 27, 2008","716.44","714.60","723.93","710.54","-","-0.12%"
"Feb 26, 2008","717.32","710.33","723.83","707.07","-","0.97%"
"Feb 25, 2008","710.46","695.84","712.07","693.06","-","2.16%"
"Feb 22, 2008","695.43","696.83","697.17","683.54","-","-0.12%"
"Feb 21, 2008","696.28","712.41","719.01","695.13","-","-1.94%"
"Feb 20, 2008","710.02","701.66","710.90","695.36","-","1.09%"
"Feb 19, 2008","702.34","705.74","710.48","699.35","-","0.12%"
"Feb 15, 2008","701.52","703.71","703.71","694.81","-","-0.54%"
"Feb 14, 2008","705.32","722.75","722.83","703.47","-","-2.30%"
"Feb 13, 2008","721.93","709.13","721.93","709.13","-","2.33%"
"Feb 12, 2008","705.48","702.00","712.58","700.82","-","0.82%"
"Feb 11, 2008","699.75","699.15","704.14","690.60","-","0.12%"
"Feb 08, 2008","698.90","702.37","708.42","693.36","-","-0.55%"
"Feb 07, 2008","702.78","690.96","707.09","688.20","-","1.49%"
"Feb 06, 2008","692.49","704.79","711.10","691.61","-","-1.30%"
"Feb 05, 2008","701.58","721.80","721.80","701.58","-","-3.02%"
"Feb 04, 2008","723.46","730.69","731.13","720.73","-","-0.96%"
"Feb 01, 2008","730.50","714.92","731.24","713.82","-","2.41%"
"Jan 31, 2008","713.30","691.01","718.25","686.54","-","2.56%"
"Jan 30, 2008","695.49","705.10","715.71","695.07","-","-1.38%"
"Jan 29, 2008","705.20","704.25","706.44","695.35","-","0.40%"
"Jan 28, 2008","702.39","687.74","702.39","680.94","-","2.00%"
"Jan 25, 2008","688.60","697.33","703.28","684.62","-","-0.59%"
"Jan 24, 2008","692.72","695.28","704.06","686.68","-","-0.10%"
"Jan 23, 2008","693.43","671.20","693.75","654.72","-","3.26%"
"Jan 22, 2008","671.57","658.85","683.23","650.00","-","-0.24%"
"Jan 18, 2008","673.18","680.42","689.83","666.62","-","-1.09%"
"Jan 17, 2008","680.57","700.92","703.56","680.13","-","-2.76%"
"Jan 16, 2008","699.91","695.58","709.57","690.38","-","0.36%"
"Jan 15, 2008","697.43","707.39","707.39","694.51","-","-2.11%"
"Jan 14, 2008","712.48","706.53","714.49","706.53","-","1.11%"
"Jan 11, 2008","704.65","719.49","719.49","703.20","-","-2.16%"
"Jan 10, 2008","720.21","708.29","725.64","702.67","-","1.14%"
"Jan 09, 2008","712.12","704.50","712.43","689.92","-","1.03%"
"Jan 08, 2008","704.86","724.52","735.24","704.61","-","-2.64%"
"Jan 07, 2008","723.95","723.62","730.93","714.30","-","0.33%"
"Jan 04, 2008","721.60","741.30","741.30","720.39","-","-3.14%"
"Jan 03, 2008","745.01","754.95","758.89","744.43","-","-1.13%"
"Jan 02, 2008","753.55","765.90","768.46","749.95","-","-1.63%"
"Dec 31, 2007","766.03","770.46","770.90","760.20","-","-0.74%"
"Dec 28, 2007","771.76","777.29","782.35","771.32","-","-0.23%"
"Dec 27, 2007","773.51","795.57","795.66","773.51","-","-2.95%"
"Dec 26, 2007","797.03","791.97","799.57","788.60","-","0.33%"
"Dec 24, 2007","794.39","785.88","794.39","785.88","-","1.12%"
"Dec 21, 2007","785.60","774.40","785.61","774.33","-","2.35%"
"Dec 20, 2007","767.54","759.26","767.54","750.65","-","1.51%"
"Dec 19, 2007","756.13","753.37","758.32","749.36","-","0.27%"
"Dec 18, 2007","754.06","739.36","754.73","735.85","-","2.03%"
"Dec 17, 2007","739.06","751.28","751.47","739.06","-","-1.97%"
"Dec 14, 2007","753.93","765.60","769.70","753.59","-","-2.02%"
"Dec 13, 2007","769.46","768.11","770.25","759.20","-","-0.29%"
"Dec 12, 2007","771.71","771.52","787.34","763.57","-","0.71%"
