,Date,SP500_relative_change_perc_1,SP500_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,SP500_williams_R_5,SP500_williams_R_10,SP500_williams_R_20,SP500_williams_R_50,SP500_AD_MACD_12_26,SP500_stochastic_D_5_5,SP500_momentum_8,SP500_momentum_16,SP500_AD_oscillator,SP500_stochastic_K_5,SP500_stochastic_K_10,SP500_stochastic_K_20,SP500_stochastic_K_50
2203,2018-04-03,0.008595115289506378,0.008564154000463033,0.0,0.10680858873187732,0.0007828401440427089,0.7877413937867366,2.712759136567651,2.171188383645396,15.990204081632662,-33.2380694399817,0.3400849460887493,-97.48000000000002,-172.12000000000037,0.8536082474226732,0.5013225326500217,0.3272364303442308,0.2444578798871409,0.2403433476394844
2204,2018-04-04,0.023470998900945842,0.02349071207430333,0.0,0.059716479621972775,0.0007950389569088718,0.3825324180015259,5.612561750176562,4.1974063400576895,7.56081894821348,-30.894958695785128,0.4778805457206131,1.0,-138.32999999999993,0.4643934426229549,0.8633988790728592,0.4903960289198232,0.3663442160419182,0.3292374625198426
2205,2018-04-05,0.002062197067766512,0.0020320614134116395,0.0,0.11333333333333324,0.0007791803023219407,-0.762566304622378,2.5996592844974438,2.347886347886329,15.399141630901735,-27.259245620465666,0.6274446888816139,74.57999999999993,-102.46999999999979,1.2173333333333276,0.921880284071696,0.7685367916549213,0.4395002015316405,0.3825915691692638
2206,2018-04-06,-0.015628425214111452,-0.015609645475848585,0.0,0.06866113744075844,0.0007822277847308968,1.1063829787234034,1.6862636346829465,7.6393258426967465,8.82457386363641,-28.75640209284529,0.5894192872545958,-54.08000000000038,-145.01000000000022,-0.08440730774677845,0.4283902603990508,0.4188295586047248,0.20423216444981715,0.2110059380328055
2207,2018-04-09,-0.001536004401684249,-0.0015283509093687911,0.0,0.06592440668033987,0.000778210116731501,0.2975147928994122,0.620089161326276,4.950328290037092,13.359818388195318,-28.908460273851233,0.6233274254623465,0.5399999999999636,-134.17000000000007,1.147801683816654,0.4016451711181051,0.4906596131591971,0.23925836356307814,0.23655123758010416
2208,2018-04-10,0.006996638126750596,0.007011825348696179,0.0,0.11139549055453987,0.0007644091117565957,-0.8643757159221063,0.07539882451721616,7.906884875846598,8.09291869614086,-25.211315426789042,0.6921702612701099,51.8699999999999,-95.1400000000003,1.7623862487361186,0.8455367116888386,0.8519590014878466,0.4154373236598136,0.3674725534874083
2209,2018-04-11,-0.0006429919550358822,-0.0006429895230531688,0.0,0.099952204564464,0.000769349130635466,0.10059016393442717,0.4143147724383425,3.6952799629800808,11.934691745036645,-23.19843766425538,0.6498249453087023,1.3200000000001637,-70.73000000000002,0.20559062218214516,0.651672299265821,0.7472945552925268,0.3958174734673767,0.3571778060475583
2210,2018-04-12,0.0038284291005828757,0.0038435451051321945,0.0,0.09027986758952754,0.0007800312012480333,0.359555555555562,-0.7916140439504818,3.4561564314085023,8.919917864476389,-19.617995683190657,0.6411865934123958,82.10999999999967,-52.95000000000028,1.5572044040210602,0.8786885245901634,0.9112636453853784,0.5266453185489633,0.4282871774798567
2211,2018-04-13,-0.00769546863909743,-0.00769546863909743,0.0,0.10115467885494338,0.0007779679477206756,0.008214133975356553,0.05612968591691918,4.9503710575138244,6.977879481311909,-17.202686487961273,0.6865291257575175,41.850000000000364,-55.62999999999965,0.4620846350468736,0.6551029221246588,0.8105329748537085,0.4926700312424904,0.4075905958386921
2212,2018-04-16,0.0028987678364107102,0.002883787124077852,0.0,0.09956787900612166,0.0007719623282383655,-0.5680542563143087,-0.4679289940828398,7.0715488215487365,6.797936371453071,-13.396017614342783,0.7720845324725684,33.15000000000009,34.15000000000009,1.415377402719161,0.8294222046933601,0.9233699503897974,0.6612645271350891,0.5254679071788005
