"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 31, 2021","4,777.8","4,781.6","4,786.8","4,759.7","-","-0.07%"
"Dec 30, 2021","4,781.3","4,788.5","4,808.5","4,776.2","-","-0.15%"
"Dec 29, 2021","4,788.7","4,795.0","4,803.7","4,778.8","-","-0.13%"
"Dec 28, 2021","4,794.7","4,787.6","4,806.8","4,779.7","-","0.16%"
"Dec 27, 2021","4,787.1","4,732.5","4,792.8","4,722.9","-","1.16%"
"Dec 26, 2021","4,732.1","4,729.1","4,734.4","4,727.4","-","0.12%"
"Dec 23, 2021","4,726.4","4,700.1","4,740.5","4,694.7","-","0.54%"
"Dec 22, 2021","4,700.8","4,647.3","4,702.6","4,632.6","-","1.16%"
"Dec 21, 2021","4,647.0","4,588.6","4,652.5","4,575.9","-","1.28%"
"Dec 20, 2021","4,588.4","4,595.6","4,601.9","4,530.9","-","-0.13%"
"Dec 19, 2021","4,594.6","4,622.9","4,631.0","4,593.5","-","-0.76%"
"Dec 17, 2021","4,629.6","4,667.2","4,676.5","4,600.5","-","-0.79%"
"Dec 16, 2021","4,666.7","4,716.9","4,752.0","4,651.4","-","-1.07%"
"Dec 15, 2021","4,717.0","4,636.9","4,721.0","4,611.4","-","1.74%"
"Dec 14, 2021","4,636.4","4,674.5","4,686.1","4,606.4","-","-0.81%"
"Dec 13, 2021","4,674.1","4,720.6","4,731.9","4,665.8","-","-0.99%"
"Dec 12, 2021","4,720.7","4,713.6","4,721.9","4,713.6","-","0.17%"
"Dec 10, 2021","4,712.9","4,674.0","4,713.4","4,665.3","-","0.85%"
"Dec 09, 2021","4,673.3","4,697.8","4,707.4","4,663.6","-","-0.52%"
"Dec 08, 2021","4,697.9","4,690.9","4,713.0","4,674.4","-","0.14%"
"Dec 07, 2021","4,691.1","4,595.5","4,698.7","4,589.0","-","2.10%"
"Dec 06, 2021","4,594.8","4,559.1","4,612.8","4,533.8","-","0.79%"
"Dec 05, 2021","4,559.0","4,545.3","4,560.8","4,538.0","-","0.56%"
"Dec 03, 2021","4,533.6","4,563.3","4,607.6","4,494.7","-","-0.65%"
"Dec 02, 2021","4,563.3","4,529.1","4,595.7","4,507.8","-","0.77%"
"Dec 01, 2021","4,528.5","4,586.6","4,653.2","4,501.3","-","-1.26%"
"Nov 30, 2021","4,586.1","4,665.8","4,670.1","4,560.3","-","-1.70%"
"Nov 29, 2021","4,665.6","4,629.1","4,673.1","4,623.4","-","0.79%"
"Nov 28, 2021","4,629.0","4,593.3","4,634.0","4,593.3","-","1.01%"
"Nov 26, 2021","4,582.6","4,690.7","4,690.9","4,581.5","-","-2.30%"
"Nov 25, 2021","4,690.7","4,704.9","4,719.9","4,689.4","-","-0.30%"
"Nov 24, 2021","4,704.8","4,685.7","4,705.9","4,659.9","-","0.42%"
"Nov 23, 2021","4,685.2","4,688.7","4,699.0","4,652.7","-","-0.07%"
"Nov 22, 2021","4,688.4","4,700.9","4,743.7","4,677.7","-","-0.26%"
"Nov 21, 2021","4,700.8","4,704.1","4,707.8","4,700.8","-","-0.01%"
"Nov 19, 2021","4,701.2","4,708.6","4,727.2","4,688.4","-","-0.16%"
"Nov 18, 2021","4,708.8","4,691.9","4,710.9","4,672.2","-","0.36%"
"Nov 17, 2021","4,692.0","4,702.9","4,704.9","4,684.4","-","-0.24%"
"Nov 16, 2021","4,703.3","4,685.4","4,715.0","4,675.9","-","0.39%"
"Nov 15, 2021","4,685.1","4,690.3","4,702.5","4,673.0","-","-0.10%"
"Nov 14, 2021","4,690.0","4,688.4","4,694.5","4,688.4","-","0.07%"
"Nov 12, 2021","4,686.8","4,656.4","4,690.5","4,649.7","-","0.65%"
"Nov 11, 2021","4,656.4","4,647.8","4,666.8","4,646.5","-","0.20%"
"Nov 10, 2021","4,647.3","4,677.8","4,686.1","4,631.0","-","-0.65%"
"Nov 09, 2021","4,677.7","4,696.1","4,707.2","4,670.6","-","-0.39%"
"Nov 08, 2021","4,695.8","4,691.0","4,714.2","4,683.7","-","0.09%"
"Nov 07, 2021","4,691.4","4,685.7","4,696.5","4,685.7","-","-0.02%"
"Nov 05, 2021","4,692.4","4,683.7","4,718.3","4,674.7","-","0.18%"
"Nov 04, 2021","4,683.9","4,666.5","4,684.2","4,658.2","-","0.37%"
"Nov 03, 2021","4,666.7","4,627.3","4,667.7","4,621.3","-","0.86%"
"Nov 02, 2021","4,627.0","4,611.5","4,635.1","4,601.5","-","0.33%"
"Nov 01, 2021","4,611.6","4,618.2","4,626.9","4,594.8","-","-0.13%"
"Oct 31, 2021","4,617.8","4,616.0","4,620.4","4,610.4","-","0.19%"
"Oct 29, 2021","4,609.1","4,583.0","4,610.6","4,567.5","-","0.58%"
"Oct 28, 2021","4,582.5","4,562.0","4,598.0","4,553.5","-","0.45%"
"Oct 27, 2021","4,561.8","4,577.6","4,584.6","4,552.5","-","-0.35%"
"Oct 26, 2021","4,578.0","4,576.3","4,598.4","4,569.3","-","0.06%"
"Oct 25, 2021","4,575.1","4,534.2","4,575.6","4,534.1","-","0.91%"
"Oct 24, 2021","4,534.0","4,538.0","4,540.6","4,531.0","-","-0.09%"
"Oct 22, 2021","4,538.1","4,538.8","4,559.7","4,524.1","-","-0.00%"
"Oct 21, 2021","4,538.3","4,529.3","4,551.8","4,518.8","-","0.21%"
"Oct 20, 2021","4,529.0","4,525.4","4,540.8","4,513.4","-","0.10%"
"Oct 19, 2021","4,524.6","4,486.8","4,526.2","4,481.5","-","0.84%"
"Oct 18, 2021","4,486.8","4,461.8","4,488.8","4,445.1","-","0.57%"
"Oct 17, 2021","4,461.3","4,475.8","4,478.1","4,461.1","-","-0.27%"
"Oct 15, 2021","4,473.2","4,445.4","4,476.0","4,435.4","-","0.63%"
"Oct 14, 2021","4,445.4","4,371.1","4,447.1","4,371.1","-","1.69%"
"Oct 13, 2021","4,371.6","4,338.4","4,373.7","4,329.6","-","0.78%"
"Oct 12, 2021","4,337.8","4,358.2","4,374.7","4,327.6","-","-0.46%"
"Oct 11, 2021","4,357.7","4,366.2","4,416.0","4,351.7","-","-0.23%"
"Oct 10, 2021","4,367.7","4,391.2","4,396.7","4,362.4","-","-0.50%"
"Oct 08, 2021","4,389.6","4,408.8","4,416.6","4,385.8","-","-0.45%"
"Oct 07, 2021","4,409.6","4,374.4","4,430.3","4,372.1","-","0.79%"
"Oct 06, 2021","4,374.9","4,338.5","4,380.6","4,284.1","-","0.84%"
"Oct 05, 2021","4,338.3","4,303.7","4,369.5","4,279.7","-","0.81%"
"Oct 04, 2021","4,303.6","4,367.5","4,368.6","4,278.8","-","-1.48%"
"Oct 03, 2021","4,368.1","4,358.5","4,372.0","4,357.5","-","0.15%"
"Oct 01, 2021","4,361.4","4,315.5","4,375.5","4,270.8","-","1.05%"
"Sep 30, 2021","4,316.2","4,371.9","4,397.9","4,305.2","-","-1.28%"
"Sep 29, 2021","4,372.1","4,365.2","4,388.7","4,354.8","-","0.15%"
"Sep 28, 2021","4,365.5","4,440.3","4,451.8","4,346.3","-","-1.68%"
"Sep 27, 2021","4,440.1","4,462.9","4,482.4","4,435.8","-","-0.51%"
"Sep 26, 2021","4,462.7","4,457.3","4,464.4","4,456.3","-","0.14%"
"Sep 24, 2021","4,456.4","4,451.8","4,463.5","4,421.6","-","0.10%"
"Sep 23, 2021","4,451.8","4,403.3","4,465.6","4,401.8","-","1.11%"
"Sep 22, 2021","4,403.1","4,341.6","4,416.8","4,332.2","-","1.40%"
"Sep 21, 2021","4,342.1","4,366.9","4,406.4","4,341.6","-","-0.57%"
"Sep 20, 2021","4,366.9","4,427.6","4,428.9","4,305.6","-","-1.36%"
"Sep 19, 2021","4,426.9","4,422.9","4,427.4","4,415.6","-","0.18%"
"Sep 17, 2021","4,418.9","4,466.9","4,481.9","4,418.1","-","-1.08%"
"Sep 16, 2021","4,467.1","4,483.9","4,487.0","4,443.0","-","-0.38%"
"Sep 15, 2021","4,484.2","4,450.5","4,486.6","4,437.8","-","0.75%"
"Sep 14, 2021","4,450.7","4,475.3","4,488.8","4,435.3","-","-0.56%"
"Sep 13, 2021","4,475.6","4,476.0","4,493.8","4,445.8","-","-0.00%"
"Sep 12, 2021","4,475.8","4,462.0","4,476.8","4,462.0","-","0.31%"
"Sep 10, 2021","4,462.1","4,492.4","4,519.1","4,457.7","-","-0.66%"
"Sep 09, 2021","4,491.9","4,509.1","4,529.9","4,487.3","-","-0.36%"
"Sep 08, 2021","4,508.3","4,515.8","4,525.5","4,493.8","-","-0.17%"
"Sep 07, 2021","4,515.8","4,540.6","4,542.4","4,512.9","-","-0.55%"
"Sep 06, 2021","4,540.7","4,529.4","4,549.4","4,525.4","-","0.24%"
"Sep 05, 2021","4,529.7","4,535.4","4,536.0","4,529.4","-","-0.12%"
"Sep 03, 2021","4,535.0","4,536.7","4,546.9","4,521.4","-","-0.02%"
"Sep 02, 2021","4,536.0","4,524.9","4,545.8","4,517.9","-","0.24%"
"Sep 01, 2021","4,525.2","4,530.8","4,542.0","4,522.1","-","-0.11%"
"Aug 31, 2021","4,530.3","4,529.8","4,544.6","4,516.2","-","0.01%"
"Aug 30, 2021","4,529.8","4,514.3","4,537.6","4,504.3","-","0.34%"
"Aug 29, 2021","4,514.3","4,511.1","4,516.5","4,509.4","-","0.08%"
"Aug 27, 2021","4,510.7","4,469.2","4,513.4","4,465.9","-","0.92%"
"Aug 26, 2021","4,469.7","4,496.3","4,496.6","4,468.2","-","-0.59%"
"Aug 25, 2021","4,496.1","4,485.4","4,502.1","4,480.4","-","0.23%"
"Aug 24, 2021","4,485.7","4,487.5","4,495.8","4,480.8","-","-0.03%"
"Aug 23, 2021","4,487.2","4,443.8","4,489.9","4,443.4","-","0.97%"
"Aug 22, 2021","4,444.0","4,439.1","4,446.3","4,437.6","-","0.04%"
"Aug 20, 2021","4,442.1","4,399.1","4,444.5","4,376.1","-","0.99%"
"Aug 19, 2021","4,398.6","4,396.0","4,418.6","4,352.5","-","0.05%"
"Aug 18, 2021","4,396.2","4,438.4","4,454.0","4,386.6","-","-0.94%"
"Aug 17, 2021","4,437.9","4,476.0","4,476.5","4,417.5","-","-0.85%"
"Aug 16, 2021","4,476.1","4,463.5","4,481.5","4,438.0","-","0.29%"
"Aug 15, 2021","4,463.3","4,462.9","4,464.5","4,460.9","-","-0.06%"
"Aug 13, 2021","4,465.8","4,458.6","4,468.8","4,456.8","-","0.17%"
"Aug 12, 2021","4,458.1","4,444.8","4,462.0","4,436.2","-","0.29%"
"Aug 11, 2021","4,445.0","4,434.4","4,449.8","4,427.6","-","0.24%"
"Aug 10, 2021","4,434.3","4,432.1","4,445.4","4,423.6","-","0.05%"
"Aug 09, 2021","4,432.3","4,421.5","4,438.7","4,419.1","-","0.24%"
"Aug 08, 2021","4,421.8","4,435.1","4,435.5","4,419.5","-","-0.35%"
"Aug 06, 2021","4,437.5","4,424.1","4,440.1","4,423.4","-","0.31%"
"Aug 05, 2021","4,423.9","4,405.3","4,429.9","4,401.6","-","0.43%"
"Aug 04, 2021","4,405.1","4,416.0","4,422.6","4,399.8","-","-0.24%"
"Aug 03, 2021","4,415.8","4,393.8","4,424.3","4,373.2","-","0.50%"
"Aug 02, 2021","4,394.0","4,413.9","4,426.7","4,385.0","-","-0.46%"
"Aug 01, 2021","4,414.2","4,404.8","4,415.9","4,403.0","-","0.27%"
"Jul 30, 2021","4,402.1","4,393.6","4,412.3","4,377.8","-","0.18%"
"Jul 29, 2021","4,394.1","4,401.4","4,430.2","4,387.9","-","-0.17%"
"Jul 28, 2021","4,401.7","4,399.7","4,415.6","4,387.3","-","0.04%"
"Jul 27, 2021","4,399.9","4,419.4","4,420.6","4,372.5","-","-0.45%"
"Jul 26, 2021","4,419.6","4,403.7","4,424.6","4,383.7","-","0.29%"
"Jul 23, 2021","4,406.9","4,377.3","4,415.3","4,375.8","-","0.67%"
"Jul 22, 2021","4,377.5","4,361.9","4,379.7","4,350.0","-","0.35%"
"Jul 21, 2021","4,362.4","4,332.6","4,364.9","4,318.3","-","0.68%"
"Jul 20, 2021","4,332.8","4,270.0","4,337.0","4,261.5","-","1.46%"
"Jul 19, 2021","4,270.3","4,316.2","4,317.5","4,233.0","-","-1.06%"
"Jul 18, 2021","4,316.0","4,327.5","4,328.5","4,311.7","-","-0.26%"
"Jul 16, 2021","4,327.2","4,367.4","4,375.1","4,322.5","-","-0.75%"
"Jul 15, 2021","4,360.0","4,369.0","4,369.0","4,340.7","-","-0.33%"
"Jul 14, 2021","4,374.3","4,380.1","4,393.7","4,362.4","-","0.12%"
"Jul 13, 2021","4,369.2","4,381.1","4,392.4","4,366.9","-","-0.35%"
"Jul 12, 2021","4,384.6","4,372.4","4,386.7","4,364.0","-","0.35%"
"Jul 09, 2021","4,369.5","4,329.4","4,371.6","4,329.4","-","1.13%"
"Jul 08, 2021","4,320.8","4,321.1","4,330.9","4,289.4","-","-0.86%"
"Jul 07, 2021","4,358.1","4,351.0","4,361.9","4,329.8","-","0.34%"
"Jul 06, 2021","4,343.5","4,356.5","4,356.5","4,314.4","-","-0.07%"
"Jul 05, 2021","4,346.4","4,339.4","4,347.4","4,333.1","-","0.17%"
"Jul 04, 2021","4,339.1","4,338.8","4,342.6","4,338.3","-","-0.30%"
"Jul 02, 2021","4,352.3","4,326.6","4,355.4","4,326.6","-","0.75%"
"Jul 01, 2021","4,319.9","4,300.7","4,320.7","4,300.7","-","0.52%"
"Jun 30, 2021","4,297.5","4,290.6","4,302.4","4,288.0","-","0.13%"
"Jun 29, 2021","4,291.8","4,293.2","4,300.5","4,287.0","-","0.03%"
"Jun 28, 2021","4,290.6","4,284.9","4,292.1","4,274.7","-","0.23%"
"Jun 25, 2021","4,280.7","4,274.5","4,286.1","4,271.2","-","0.33%"
"Jun 24, 2021","4,266.5","4,257.0","4,271.3","4,257.0","-","0.58%"
"Jun 23, 2021","4,241.8","4,249.3","4,256.6","4,241.4","-","-0.11%"
"Jun 22, 2021","4,246.4","4,224.6","4,255.8","4,217.3","-","0.51%"
"Jun 21, 2021","4,224.8","4,173.4","4,226.2","4,173.4","-","1.40%"
"Jun 18, 2021","4,166.5","4,204.8","4,204.8","4,164.4","-","-1.31%"
"Jun 17, 2021","4,221.9","4,220.4","4,232.3","4,196.0","-","-0.04%"
"Jun 16, 2021","4,223.7","4,248.9","4,251.9","4,202.5","-","-0.54%"
"Jun 15, 2021","4,246.6","4,255.3","4,257.2","4,238.4","-","-0.20%"
"Jun 14, 2021","4,255.1","4,248.3","4,255.6","4,234.1","-","0.18%"
"Jun 11, 2021","4,247.4","4,242.9","4,248.4","4,232.3","-","0.19%"
"Jun 10, 2021","4,239.2","4,228.6","4,249.7","4,220.3","-","0.47%"
"Jun 09, 2021","4,219.5","4,233.0","4,237.1","4,218.7","-","-0.18%"
"Jun 08, 2021","4,227.3","4,233.8","4,236.7","4,208.4","-","0.02%"
"Jun 07, 2021","4,226.5","4,229.3","4,232.3","4,215.7","-","-0.08%"
"Jun 04, 2021","4,229.9","4,206.0","4,233.5","4,206.0","-","0.88%"
"Jun 03, 2021","4,192.9","4,191.4","4,204.4","4,167.9","-","-0.36%"
"Jun 02, 2021","4,208.1","4,206.8","4,217.4","4,198.3","-","0.14%"
"Jun 01, 2021","4,202.0","4,216.5","4,234.1","4,197.6","-","0.03%"
"May 31, 2021","4,200.6","4,206.9","4,209.9","4,190.4","-","-0.16%"
"May 30, 2021","4,207.4","4,203.3","4,210.4","4,203.1","-","0.08%"
"May 28, 2021","4,204.1","4,210.8","4,218.4","4,203.6","-","0.08%"
"May 27, 2021","4,200.9","4,201.9","4,213.4","4,197.8","-","0.12%"
"May 26, 2021","4,196.0","4,191.6","4,202.6","4,184.1","-","0.19%"
"May 25, 2021","4,188.1","4,205.9","4,213.4","4,182.5","-","-0.21%"
"May 24, 2021","4,197.0","4,170.2","4,209.5","4,170.2","-","0.99%"
"May 21, 2021","4,155.9","4,168.6","4,188.7","4,151.7","-","-0.08%"
"May 20, 2021","4,159.1","4,122.0","4,172.8","4,122.0","-","1.06%"
"May 19, 2021","4,115.7","4,098.5","4,116.9","4,061.4","-","-0.29%"
"May 18, 2021","4,127.8","4,165.9","4,169.1","4,126.0","-","-0.85%"
"May 17, 2021","4,163.3","4,169.9","4,171.9","4,142.7","-","-0.25%"
"May 14, 2021","4,173.9","4,129.6","4,183.1","4,129.6","-","1.49%"
"May 13, 2021","4,112.5","4,075.0","4,131.6","4,075.0","-","1.22%"
"May 12, 2021","4,063.0","4,130.5","4,134.7","4,056.9","-","-2.14%"
"May 11, 2021","4,152.1","4,150.3","4,162.0","4,111.5","-","-0.87%"
"May 10, 2021","4,188.4","4,228.3","4,236.4","4,188.1","-","-1.04%"
"May 07, 2021","4,232.6","4,210.3","4,238.0","4,201.6","-","0.74%"
"May 06, 2021","4,201.6","4,169.1","4,202.7","4,147.3","-","0.82%"
"May 05, 2021","4,167.6","4,177.1","4,187.7","4,160.9","-","0.07%"
"May 04, 2021","4,164.7","4,179.0","4,179.0","4,128.6","-","-0.67%"
"May 03, 2021","4,192.7","4,192.0","4,209.4","4,188.0","-","0.27%"
"Apr 30, 2021","4,181.2","4,198.1","4,198.1","4,174.9","-","-0.72%"
"Apr 29, 2021","4,211.5","4,206.1","4,218.8","4,176.8","-","0.68%"
"Apr 28, 2021","4,183.2","4,185.1","4,201.5","4,181.8","-","-0.08%"
"Apr 27, 2021","4,186.7","4,188.3","4,193.4","4,176.2","-","-0.02%"
"Apr 26, 2021","4,187.6","4,185.0","4,194.2","4,182.4","-","0.18%"
"Apr 23, 2021","4,180.2","4,138.8","4,194.2","4,138.8","-","1.09%"
"Apr 22, 2021","4,135.0","4,170.5","4,179.6","4,123.7","-","-0.92%"
"Apr 21, 2021","4,173.4","4,128.4","4,175.0","4,126.4","-","0.93%"
"Apr 20, 2021","4,134.9","4,159.2","4,159.2","4,118.4","-","-0.68%"
"Apr 19, 2021","4,163.3","4,179.8","4,180.8","4,150.5","-","-0.53%"
"Apr 16, 2021","4,185.5","4,174.1","4,191.3","4,170.8","-","0.36%"
"Apr 15, 2021","4,170.4","4,139.8","4,173.5","4,139.8","-","1.11%"
"Apr 14, 2021","4,124.7","4,141.6","4,151.7","4,120.9","-","-0.41%"
"Apr 13, 2021","4,141.6","4,130.1","4,148.0","4,124.4","-","0.33%"
"Apr 12, 2021","4,128.0","4,124.7","4,131.8","4,114.8","-","-0.02%"
"Apr 09, 2021","4,128.8","4,096.1","4,129.5","4,095.5","-","0.77%"
"Apr 08, 2021","4,097.2","4,089.9","4,098.2","4,082.5","-","0.42%"
"Apr 07, 2021","4,079.9","4,074.3","4,083.1","4,068.3","-","0.15%"
"Apr 06, 2021","4,073.9","4,075.6","4,086.2","4,068.1","-","-0.10%"
