"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 28, 2021","66.410","67.310","67.440","65.780","3.49M","-1.00%"
"Jul 27, 2021","67.080","67.150","67.340","66.730","1.51M","-0.56%"
"Jul 26, 2021","67.460","66.870","67.550","66.610","1.32M","0.66%"
"Jul 23, 2021","67.020","66.900","67.300","66.870","1.49M","0.74%"
"Jul 22, 2021","66.530","66.790","67.430","66.460","1.27M","0.06%"
"Jul 21, 2021","66.490","65.680","66.960","65.490","2.88M","1.67%"
"Jul 20, 2021","65.400","65.000","65.850","64.600","2.84M","1.33%"
"Jul 19, 2021","64.540","66.510","66.540","64.110","4.39M","-3.69%"
"Jul 16, 2021","67.010","67.590","67.890","66.550","2.38M","-0.58%"
"Jul 15, 2021","67.400","67.820","68.120","67.230","1.85M","-0.77%"
"Jul 14, 2021","67.920","67.650","68.480","67.420","1.62M","0.03%"
"Jul 13, 2021","67.900","68.040","68.600","67.740","2.33M","-0.29%"
"Jul 12, 2021","68.100","68.360","68.780","67.170","3.04M","0.13%"
"Jul 09, 2021","68.010","65.940","69.000","65.560","3.94M","3.45%"
"Jul 08, 2021","65.740","66.000","66.000","64.940","3.16M","-0.99%"
"Jul 07, 2021","66.400","66.180","66.790","66.040","1.62M","0.55%"
"Jul 06, 2021","66.040","67.530","67.550","65.720","2.45M","-2.16%"
"Jul 05, 2021","67.500","67.250","67.750","66.970","1.33M","0.48%"
"Jul 02, 2021","67.180","67.520","68.210","67.010","2.09M","-0.01%"
"Jul 01, 2021","67.190","66.830","67.680","66.640","2.60M","1.13%"
"Jun 30, 2021","66.440","66.820","67.080","65.730","3.07M","-0.58%"
"Jun 29, 2021","66.830","65.340","67.250","65.320","2.79M","2.34%"
"Jun 28, 2021","65.300","66.040","66.180","65.100","1.81M","-1.14%"
"Jun 25, 2021","66.050","65.640","66.340","65.520","1.57M","0.67%"
"Jun 24, 2021","65.610","65.640","66.010","65.440","1.66M","0.47%"
"Jun 23, 2021","65.300","66.220","66.390","65.300","1.89M","-1.28%"
"Jun 22, 2021","66.150","65.700","66.390","65.330","2.01M","0.70%"
"Jun 21, 2021","65.690","64.440","65.850","63.830","3.43M","1.75%"
"Jun 18, 2021","64.560","66.090","66.090","64.310","5.42M","-2.34%"
"Jun 17, 2021","66.110","66.010","66.720","65.650","2.48M","-0.54%"
"Jun 16, 2021","66.470","67.190","67.260","66.170","3.01M","-0.87%"
"Jun 15, 2021","67.050","67.600","67.650","66.800","2.39M","-0.28%"
"Jun 14, 2021","67.240","67.680","68.020","67.160","1.93M","-0.40%"
"Jun 11, 2021","67.510","67.160","67.790","66.800","1.87M","0.49%"
"Jun 10, 2021","67.180","67.650","67.840","66.470","2.06M","-0.40%"
