"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 14, 2007","12.707","12.707","12.707","12.707","0.01K","-0.82%"
"Aug 13, 2007","12.812","12.812","12.812","12.812","-","-0.10%"
"Aug 10, 2007","12.825","12.825","12.825","12.825","-","1.34%"
"Aug 09, 2007","12.655","12.655","12.655","12.655","-","-3.53%"
"Aug 08, 2007","13.118","13.118","13.118","13.118","-","0.59%"
"Aug 07, 2007","13.041","13.041","13.041","13.041","-","0.49%"
"Aug 06, 2007","12.977","12.977","12.977","12.977","0.02K","-0.94%"
"Aug 03, 2007","13.100","12.955","12.955","12.950","0.00K","1.28%"
"Aug 02, 2007","12.935","12.935","12.935","12.935","-","0.36%"
"Aug 01, 2007","12.888","12.888","12.888","12.888","-","-0.48%"
"Jul 31, 2007","12.950","12.950","12.950","12.950","0.00K","0.90%"
"Jul 30, 2007","12.834","12.760","12.760","12.760","0.01K","1.51%"
"Jul 27, 2007","12.643","12.615","12.705","12.615","0.03K","-1.82%"
"Jul 26, 2007","12.878","13.150","13.165","12.725","0.16K","-1.45%"
"Jul 25, 2007","13.068","13.165","13.205","13.115","0.08K","-2.18%"
"Jul 24, 2007","13.359","13.390","13.420","13.335","0.03K","0.87%"
"Jul 23, 2007","13.244","13.255","13.270","13.240","0.03K","-0.53%"
"Jul 20, 2007","13.315","13.385","13.385","13.295","0.05K","0.23%"
"Jul 19, 2007","13.285","13.285","13.285","13.270","0.14K","0.66%"
"Jul 18, 2007","13.198","13.005","13.240","13.005","0.06K","2.13%"
"Jul 17, 2007","12.923","12.930","13.040","12.920","0.16K","-0.35%"
"Jul 16, 2007","12.968","13.055","13.055","12.950","0.02K","-0.33%"
"Jul 13, 2007","13.011","13.100","13.100","12.985","0.06K","-0.51%"
"Jul 12, 2007","13.078","12.960","13.080","12.960","0.17K","1.62%"
"Jul 11, 2007","12.869","12.880","12.920","12.820","0.03K","0.02%"
"Jul 10, 2007","12.867","12.700","12.950","12.700","0.13K","1.20%"
"Jul 09, 2007","12.714","12.660","12.840","12.660","0.07K","0.52%"
"Jul 06, 2007","12.648","12.435","12.730","12.420","0.17K","1.44%"
"Jul 05, 2007","12.469","12.645","12.645","12.430","0.34K","-0.80%"
"Jul 03, 2007","12.569","12.595","12.650","12.470","0.66K","-0.42%"
"Jul 02, 2007","12.622","12.405","12.640","12.405","0.94K","2.18%"
"Jun 29, 2007","12.353","12.435","12.530","12.300","1.67K","-0.21%"
"Jun 28, 2007","12.379","12.290","12.460","12.265","17.56K","1.38%"
"Jun 27, 2007","12.210","12.210","12.210","12.210","-","-0.49%"
"Jun 26, 2007","12.270","12.270","12.270","12.270","0.11K","-4.63%"
"Jun 25, 2007","12.866","12.866","12.866","12.866","-","-1.09%"
"Jun 22, 2007","13.008","13.008","13.008","13.008","-","-0.51%"
